T1d,T2d,T3d,T4d,T5d,T6d,T7d,T8d,T9d,T10d
10.49128746,16.07823847,19.66332961,24.30438071,41.62252428,82.63693185,114.4386443,123.25461409999998,129.6404767,131.071945
43.60186183,66.8461046,80.77373548,92.2701765,99.5344312,102.6890369,114.4970612,142.7299012,156.32478319999996,161.0026946
65.9300241,125.4272562,153.889744,175.1679575,186.237673,202.2109609,216.2781092,225.07910980000003,232.8240393,246.163048
27.73915876,39.05629595,58.86185582,79.29027361,98.14134498,105.9776575,118.4193826,133.36079579999998,152.4454533,167.7245737
42.05515072,95.06096784,127.6845777,136.13520309999998,140.1290404,154.0425957,166.3804285,177.4636696,200.3899066,241.3810611
0.40240947,1.380058988,2.143315516,2.4841249,3.0655065130000003,4.268705028,9.366596564,11.03793687,15.74320153,21.90798201
11.49391386,28.2626005,45.58962093,61.676980500000006,82.73097321,109.1874198,132.5372456,146.59806830000005,166.72155769999995,203.5090237
53.44644275,154.40197759999995,181.79944630000003,208.694525,237.2045442,259.0074318,262.3882345,266.6005005,267.4424648,268.1208381
20.17911641,32.12029341,49.6334194,53.53650991,57.06029848,60.86833086,68.55836803,76.85845038,78.74468001,83.93979425
5.704970897999999,10.28209332,10.77803668,11.1623936,14.00837124,16.93895567,24.57578075,29.71061501,29.94347686,30.0311075
5.881946158,7.597816577000001,19.08313936,24.86432371,29.95134548,30.11661070000001,37.69596727,53.65445377,84.17643269,94.87508776
16.93746104,37.75489247,40.38709994,41.54656428,42.25788028,44.46631015,68.63277289,139.8534786,153.5878399,179.0588831
12.02578217,16.7589396,21.19255213,21.46645336,23.86953006,41.12920806,53.78102939,60.46184119,72.55146419,72.67387042
64.60337242,85.46757269,87.76098381,88.73768305,90.639326,96.46946084,96.86905147,97.00270317,97.6436384,110.3677188
70.6594985,116.7704623,119.1010953,119.8570796,121.4497835,131.89831759999998,135.0464498,135.9143432,136.8936336,137.5515012
5.148529282,10.23039601,15.58538379,21.90746654,25.47431243,31.66568364,33.55759491,38.97967914,41.16222761,43.35568649
21.73918637,38.60638105,55.2617665,62.99953477,68.17610209,71.34217989,85.40468975,93.69587613,110.9754833,124.050008
110.4735517,140.2887767,162.148162,193.976151,229.382986,252.3506967,275.641325,291.6820913,310.0897193,329.6321903
57.883807,82.09103808,93.77891121,100.1358727,100.7646045,101.5279246,102.7959833,115.2011241,122.9624536,125.4101106
7.749737171,13.83626263,50.57701805,57.40804872,62.06233333,64.36250918,79.49526369,86.94228256,100.9231693,116.1316343
19.37135809,26.9846691,31.74589793,39.55107706,43.01591692,74.42594869,138.9843949,171.8187658,175.6006206,180.4208426
42.65032625,82.25248847,109.1168764,122.9781261,131.7980703,147.6233866,153.9010726,163.0135796,175.808758,199.9201937
141.1378803,233.6297153,278.1705251,300.9283454,342.0862261000001,420.4240009,519.7318907,653.0681969999998,772.3653588999998,989.9627836
1.5389855,7.321843817,26.66788669,40.53933902,50.02416249,64.1524907,84.11032527,101.9731035,120.7602841,126.143205
100.337615,187.7998732,251.2882272,283.0398962,296.5112596,302.7640385,307.72691089999995,326.51609289999993,357.1860752,407.4825619
101.4015309,121.8788542,141.3419949,167.5236944,174.30366940000005,193.3817,204.29484330000005,214.8925883,220.9816075,226.5070019
19.9670656,30.99143012,43.77971742,51.34535922,56.04102627,58.80614673,66.1354696,76.27680807,80.63704889,87.79464565
35.39434113,62.79467006,71.03799158,75.10347721,77.0929058,78.79005615,80.35070846,81.65651042,83.31566514,85.37776651
54.49770124,85.25583531,107.4851848,152.24540980000003,212.33464730000003,279.0524082,328.4330927,385.085888,435.465519,482.5662254
19.37894304,24.50148982,26.60924785,33.44784587,115.7951339,133.5278007,140.5271989,144.83721709999998,146.7931053,147.01728880000005
100.2578211,126.4254362,144.077301,154.0446474,175.4826658,180.754584,189.3588179,196.8810646,201.0732299,205.2892238
2.832029449,13.01310764,15.53384654,20.32381046,23.65010919,24.77958009,25.96354598,30.80539838,32.07684951,34.12747578
28.80488606,39.10260625,75.84344956,91.81065925,126.7281656,144.37415900000005,156.0895689,173.6856307,198.3982764,233.9697097
9.212645473,16.99482532,37.96742514,52.30830032,77.0029772,80.49266407,81.29262788,81.44215401,81.52389682,81.66817843
0.5377795679999999,1.169684725,1.972365631,3.274772361,8.421149305,14.79692663,20.27836206,23.81247343,25.29744178,34.31675974
38.22748975,58.77405662,75.37024312,94.13464287,116.1610922,123.4258918,126.0819362,134.777023,148.3118811,163.0567616
33.2150976,66.14920153,83.92138502,111.3826282,127.3881621,143.0618133,154.3120467,163.67524819999997,171.4360935,176.58396330000005
148.31038999999996,179.3947426,222.8332654,252.8746526,266.93021880000003,277.9755307,278.1782685,282.8265606,292.7070418,365.1557826
54.39851257,71.70934395,78.87105955,87.86848341,113.1133495,121.7912501,129.7100831,135.0620032,140.62967619999998,152.1171583
38.70244367,72.84339283,99.16992467,108.6193219,131.4183426,134.8062081,139.12781040000002,153.5772399,162.5722489,178.8453426
84.86487059,94.02080849,101.7097061,107.4262899,117.8762503,127.8938707,198.83265580000003,272.3921944,283.1056747,301.1279691000001
9.334639331,35.18026631,35.38053301,35.44348231,35.48542138,35.50844991,35.53677704,35.83515019,36.14132562,36.42387872
48.41274941,66.27171428,71.48696431,74.72733178,76.20214327,80.01225766,81.83724353,82.07466147,83.36844498,84.62124766
20.59740215,65.52326458,85.07075411,89.20501393,89.95989114,93.53563749,132.1030542,219.1809898,295.04918639999994,358.0775553000001
86.74792833,203.4312517,368.0232917,552.5301450000002,661.6891537,727.6199073,958.7709273,1028.969042,1090.518601,1181.635487
2.805688604,6.089605112999999,22.33967856,39.12282093,57.06707788,76.94109242,88.72552443,100.8361654,106.1756554,117.6384206
160.6556889,258.57771549999995,266.2376679,280.3083436,290.9412968000001,303.2950905,359.4177633,406.3382526,413.4713081,415.7416467
26.35583642,55.24326807,66.26753423,81.52460215,111.59065590000002,139.9700107,150.6093775,156.88702080000004,166.55038330000005,174.8872339
199.9014086,323.63283,383.5843662,394.7116432,400.4645864,416.10035,463.3674932,553.1193142999998,647.8311346,753.7872137999999
99.16938225,115.0508655,134.30261409999997,140.90522969999995,176.7663026,198.4468741,275.40076539999995,287.2764849,289.0743596000001,289.24832189999995
0.78197244,2.076748081,5.260474032,9.915188425,13.06917642,14.39139825,14.44883019,19.76075903,29.56480092,38.57750578
0.155309739,0.190366674,5.209490495,7.012490679,8.613787357,9.442727798,9.745785636,9.90496046,9.966204812,10.20893775
1.70397488,2.601675745,3.959448245,4.210021562,4.523732138,5.061375226,5.454120579,6.797563327000001,8.617018535,9.685271616
215.0524967,422.35525,700.2017599999998,838.5662867000002,1014.19319,1063.987143,1110.285796,1144.693743,1184.12333,1225.675264
62.16665365,112.8651994,154.0304303,195.6638462,230.6288457,244.9189247,248.9613212,260.6287726,279.6670397,303.8804061
7.375196187,7.519075685,8.078863541,8.082498815,8.319712532999999,8.42072206,8.755280481,8.955788242,9.728007675,9.792908156
30.67128618,60.88276467,61.75040178,70.21073789,111.8494392,125.9446227,127.4446663,133.49327,217.3518927,272.4516253
68.067274,148.1383323,198.0741333,209.0980103,234.3387473,256.4321063,277.971815,290.7304167,318.4040383,362.1885523
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.41764635,139.4286721,202.47996730000003,257.0682485,289.8540856,321.1480863,345.7264102,386.39695530000006,418.1237731,484.1275453
11.58079331,21.50077702,31.78909179,51.95965986,64.77303292,88.29346290000002,107.9152125,121.5175159,131.5588097,136.59582759999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.34121634,52.06192671,148.7842089,262.9131463,316.6829549,364.8475869,422.6851778,478.37040189999993,486.8782149000001,489.2744159
4.199132239,15.91807083,26.00130205,32.43179363,40.04409055,48.56544995,59.18019104,84.71857222,95.9861648,115.350005
125.7077246,205.4823206,325.0205871,405.9610804,466.1902838,488.4189291,500.1600086,522.0260286,530.6357197,534.5758545
69.66932926,174.9223945,338.4015983999999,437.9852919,496.8301022,517.9193706,546.6491378,576.9459726,684.5820894999998,711.8158642000002
13.60773615,20.72627357,35.62543886,47.63341403,49.98949867,52.55393387,52.79209606,52.82925349,52.83157208,52.8444369
34.91750633,52.56349976,64.27890969,81.87497148,106.5876172,142.15905039999996,162.5228157,172.2028871,181.1845149,194.3564573
7.414292069,37.80744824,103.4413862,110.9806663,120.1296831,170.4548261,187.7520122,197.2854698,202.361004,211.00998680000004
67.39936800000001,98.88281157,102.874594,106.042211,118.3435815,148.0089437,184.8678879,218.1563066,261.5129946,337.5586875
29.60011423,30.7584578,34.1319433,41.91899549,107.9897256,119.60706090000002,121.4240285,123.7094627,126.8247369,128.7265709
58.97116876,123.5859015,167.25157130000005,186.3408224,199.9431813,220.5540019,231.3986183,236.8732976,244.105302,262.8037198
45.05561834,70.06142721,99.98350503,101.5086758,128.3218075,162.8030136,217.8136733,221.4593766,228.94595930000003,245.5774727
36.482406,51.34036717,54.01438933,61.7182265,74.32558108,77.20289059,79.59649763,93.66608488,102.1722595,111.8366669
50.58312559,127.08918590000002,158.77215719999995,183.7412851,191.8010225,209.8256917,229.8459859,257.4066956,301.4883939,343.43737660000005
7.952923499,11.61095694,11.72817077,12.05091929,12.76131964,13.03947404,13.33210627,13.42664505,14.01413333,18.10056426
13.998372,17.76219812,30.28866428,60.95714778,70.26492757,73.60778378,83.51497172,94.45521272,100.4924614,108.61243190000002
41.95616515,57.69249275,78.87410812,108.8584005,147.86783119999996,165.1389888,172.00954030000003,184.0615909,203.6703469,217.7811061
33.35232895,71.28254438,117.537489,163.5747354,214.9089973,253.1153172,271.2657384,299.715894,322.8850927,354.2814603
6.7401509860000015,60.31480393,81.87496154,95.5262574,98.45535342,111.6727817,134.2859452,167.7165561,178.36343280000003,181.4851208
81.60126463,112.5931871,162.9062603,345.4141415,440.7991214,476.7005171,512.576845,656.5011795,728.4929153,755.6300252999998
25.63913944,65.10082162,97.28044597,134.4132384,155.6436849,182.9385889,202.6414503,217.0320476,236.4026826,249.5820102
26.59977289,46.41769567,70.24417029,87.94207819,129.7318849,133.3201718,134.35118500000002,134.4821081,138.5395472,140.9612886
38.09981932,65.63012086,74.63128333,76.11023626,84.98648027,89.97261775,92.46265342,93.57227895,93.96685752,96.28090938
10.53083599,10.5889413,10.96174308,13.47289811,17.21308544,17.51834977,19.75784539,21.71371999,24.86223535,29.55561333
16.58889717,50.13136893,57.89189043,66.18956007,87.17662718,149.18973459999995,173.8248764,231.2168835,255.0029074,258.6676631
36.44875378,52.88348882,53.71383725,54.01816432,54.26558669,54.54719524,55.60311895,56.03428743,56.63989753,59.39729693
22.33750843,88.24012634,162.7649418,200.3955542,233.8995213,275.7373708,319.5277435,327.0003429,329.5580556000001,331.3695744
5.246035435,6.735779134,17.27397051,42.62105192,51.65763492,61.8537098,66.80501003,72.44611271,73.45369908,75.39951635
63.46782009,90.28321396,100.1190289,105.7837853,107.77780020000002,118.1187287,134.2394521,157.22011619999995,168.256915,172.5914434
17.61085915,33.10731358,42.07429304,60.48861939,81.75004749,105.254384,139.9149946,173.68382659999995,199.475267,217.6998232
51.85712541,78.20900661,90.15337334,99.69422239,107.2434619,115.3424704,121.9193277,129.3295104,134.10691509999998,150.780489
21.40286556,36.11985465,41.09234227,43.09387978,43.6783364,46.17874624,48.49608108,54.1013141,58.22266485,83.92269832
0.384842246,2.134625782,2.39414336,2.449149139,2.619117679,3.233746303,7.459257934,12.80933875,21.62012017,34.90165573
85.96024857,136.8124986,168.0124291,188.8573459,210.5790909,222.1703149,233.590844,242.078668,250.7574771,271.07950939999995
75.86819662,138.8965655,153.4736039,156.1386177,158.4210323,178.9581447,197.4838837,205.2456719,210.4492994,224.8927427
11.68325881,66.09210256,130.3976206,192.6342077,243.2698826,294.2961863,338.5895852,372.0875369,408.6901351,451.0063131
51.96594967,76.495846,86.31215513,98.12651355,141.9105884,220.0105077,263.7146881,284.7280217,318.9361694,345.6147242
43.99954088,56.73427916,66.20778633,84.85782989,93.99308815,96.80743748,99.12901384,104.2727728,120.8694673,133.6645605
30.1076516,33.8290169,35.85180348,43.63662008,52.73922138,56.33179134,93.04409694,162.4120429,193.4076207,213.0369757
6.327272835,37.68052216,72.31822662,84.9018708,95.07446163,106.05264270000002,109.6613092,111.8612639,122.3800936,122.9526848
7.640262513,15.36735066,19.43589648,20.42102778,21.58038935,23.70584956,30.41896796,46.446333,57.58471243,72.43145798
159.3004892,199.0224742,205.4104874,217.1902282,236.7229666,245.8360622,252.4544012,283.9633103,298.9217711,300.8951114
9.125711427,16.38172852,36.52486105,43.27569545,47.42447070000001,47.56422050000001,47.62497033,47.77533038,48.60687585,49.86410621
19.33410481,34.56697229,44.55779019,47.97528959,48.39216794,48.99277397,54.09077415,58.04964438,60.07426518,64.73011128
97.90413865,180.56246940000003,212.9520475,244.2995224,270.5905522,302.5502805000001,328.0929277,345.9571127,375.8963035,421.8504621
12.13344641,43.69072074,48.56542242,51.26447249,51.27466139,51.27629844,51.29186471,51.30665286,51.31894087,51.33548917
15.73579094,51.33889599,65.70768926,77.12786712,81.07143353,84.22857954,86.04296539,88.58378289,93.27156273,103.3304067
10.41564823,38.28385371,47.51716249,57.36604073,74.22610234,111.1603938,124.0101153,131.6718476,140.1310241,153.39508659999996
12.72972156,30.56591073,41.16925698,45.28591182,57.65804752,78.7090847,103.0695081,111.8646792,115.7654092,123.3972393
29.9824735,49.3872255,52.1518444,52.75958485,52.83758915,53.55346167,53.80856827,54.38238555,54.72704534,57.74469259
44.949417,80.3975005,113.2786399,150.2838303,271.6056296,448.1081546,552.8404753,600.2458601,681.3881283,759.117062
85.03628315,128.8334755,149.78409430000005,162.22196530000005,188.4393332,222.5950487,241.1568665,247.5679141,259.75707090000003,282.2462616
2.747859894,6.581257937999999,11.05470686,13.09102294,13.92081795,15.12939726,16.50497368,18.10227422,18.5308982,20.73142931
94.78000124,169.8963097,197.8640683,219.3210812,229.598797,236.03594680000003,259.0867288,288.6787159,345.7473922,399.2821068
130.8895072,186.1315018,202.8383877,213.5320129,223.5427591,236.568979,252.1320122,270.3017125,283.04148060000006,287.5888163
18.0222643,64.78402704,105.0575037,122.0725826,124.6761063,133.2643724,144.80963390000005,148.4935846,150.9815619,158.8584846
10.67799316,25.62018139,34.48225348,36.16626831,40.08814485,43.93585393,47.45529522,60.57849846,98.2326734,120.13088770000002
40.7524863,97.01976332,114.1442451,118.696367,145.8311032,153.50861650000004,154.8881519,159.3011834,214.65968450000005,229.6579687
89.01078107,128.6596398,148.6894858,162.9341302,163.90771,165.3707003,176.1616279,208.6467603,237.7744422,239.8911297
8.2431255,16.089933300000002,22.89878347,40.86049515,45.68131179,50.82984108,55.91170781,61.26669559,67.58877833,71.15562422
28.63182424,30.00397305,30.05314498,32.97115473,40.66851333,42.86574815,46.16305639,46.90337856,49.59533469,51.15434994
230.9738867,408.31304,518.182998,576.9200252999998,611.9123367000002,636.1708757,661.8325792999998,748.1046259999998,842.1472843,948.0256843
13.18256093,28.20236609,28.23057452,28.35441058,28.45502129,28.95902271,41.62546153,47.54282139,64.50960740000001,80.46727126
50.02039766,80.51443097,127.2970487,155.94499140000005,179.40694309999995,193.8429174,205.8685196,213.6771477,227.2807205,269.97609500000004
2.7521948110000003,6.463882916,21.02876957,27.38560199,30.83765795,40.88611522,46.1193368,47.53218267,52.97697028,62.82711034
26.55108763,57.78598716,71.22969712,88.84511071,93.66315806,96.77624284,99.30857383,100.1155613,104.0221847,129.6864372
12.56312085,18.94322355,19.4209129,21.54261138,27.96061562,65.00543728,95.90196977,102.4574342,104.4085123,107.1607503
7.524011016,11.10421046,13.82320536,15.38568596,16.21331507,16.35534976,16.59376325,16.9757462,17.44177354,17.73141142
30.60478343,66.47039457,103.2637044,121.9527247,132.1554029,149.1303425,162.5488241,167.7084605,182.7944905,204.196344
14.24130283,24.78806044,25.40166918,25.53712205,26.48107347,27.70927411,30.50919676,31.32076979,32.94762769,33.33647445
101.7448239,138.861201,146.8005219,239.7619732,274.1999545,280.25111680000003,285.3198617,297.49019510000005,320.7147705,331.0392939
56.17744675,83.27642175,106.9557205,166.3305424,185.0581165,210.1761933,267.05328340000005,307.9449799,340.2141925,368.3678774
35.86391597,43.39005572,59.62890148,65.56363958,70.46723923,73.33843893,73.5893307,73.92904423,80.2023795,81.53630192
42.23600435,82.78419534,95.38922565,95.48564592,95.69429957,95.93585212,95.94661588,96.17500208,96.32388103,96.6468314
19.19886714,39.38559923,48.50752579,55.09273237,60.39984413,67.88755451,77.6140168,86.72769268,109.9080834,129.587575
13.05486258,29.83625857,48.70902205,65.7858171,80.65774065,91.567131,105.1248537,118.45697690000002,136.4075216,191.8840481
5.380306906,11.80131167,13.5195345,14.14891708,14.523553,14.915812300000002,15.46943655,17.10655321,18.03786039,19.97562644
63.534944,113.4467903,139.05376850000002,162.0271343,171.7384528,175.88080530000005,183.1902923,189.2254934,198.3510524,200.8098575
12.17461079,15.82891228,17.07770562,18.03981194,24.32594903,35.85575778,53.35609853,77.69577316,118.3646978,171.9588218
102.2585841,114.97907,119.9755884,124.4662665,140.55664230000002,168.285526,177.49549230000005,184.7815625,189.8657475,194.0716632
48.08477886,66.71632592,80.53099251,93.89075044,103.9775932,110.3189807,114.1436749,132.04335559999998,144.0475007,155.1546465
65.75367625,190.6704445,254.5978291,277.04085810000004,311.9318013,336.2372035,350.4576951,369.4090345,424.7143584,494.4005195
4.879308415,8.587994018,12.11890192,14.99230672,16.45982471,17.3272826,18.20440846,19.6037913,20.53038456,23.62329696
5.756543794,9.376416205,15.383487900000002,18.16815304,19.44106113,21.02115596,23.35630142,28.37423518,34.27247527,36.9855961
40.80742214,92.227969,105.6812776,109.4220049,112.8438144,120.0071784,139.17748840000002,159.7900715,181.15028930000005,196.1667998
16.63406482,49.43665018,62.9744921,71.78845786,71.90511941,72.23173201,72.42769601,72.67831312,73.03886555,73.50793655
11.48320578,18.61278063,31.1452489,37.4611972,48.60023245,59.50427976,61.55100396,62.45157384,62.65972325,62.86265259
11.521159,13.589005300000002,15.2706397,18.132719100000006,22.9410077,44.9121097,111.0037157,122.3477067,127.9831881,132.9295721
1.682514049,3.817651024,5.668588095,5.999163575,6.1717385060000005,9.978380988,11.82265932,18.21921608,19.77440676,21.29185373
0.907085017,1.57098662,2.843618303,7.532315142000001,26.34081422,30.33657193,32.02029157,32.59638176,53.44274302,82.24425651
8.17122079,15.27969025,21.9642895,26.64007778,30.41827644,37.6072339,46.27681079,49.74238165,58.62222511,58.88607141
47.84747333,71.91761413,86.15487819,90.56066996,92.3660056,96.85279936,111.8901366,138.9515236,144.04902130000005,162.209955
38.19601443,57.90008374,80.64971227,129.8235531,192.4753255,230.0770667,264.1498562,289.4098036000001,311.4057368,316.4162694
73.43838435,150.6472788,158.03410060000004,161.5734003,176.93604330000005,198.2135556,209.4722998,214.4886997,217.7510883,228.6494677
43.64009272,150.42130509999996,183.513866,207.9496949,215.3908213,216.8677024,217.5464769,218.4619887,233.916684,305.8189413
4.496010181,12.73968334,16.33681116,23.2652585,30.53728418,35.74539305,37.9269291,39.65250613,41.97152092,48.52601433
45.77760578,65.90819491,79.53492798,97.39347361,112.3484813,125.4240452,132.0133237,144.8789007,148.7338696,149.40757050000005
28.04432369,42.06529394,53.33463612,57.39269321,57.49888253,58.43245304,59.51834391,61.24836265,61.37621705,62.04462615
9.778698116,20.44557872,22.34795733,38.46368435,72.2513578,76.45396833,77.37589067,79.97374029999997,82.06815614,83.60517017
16.96870693,24.60683408,43.25629025,72.79692964,94.17266817,109.8379208,116.3722559,140.0203657,177.16415880000002,205.2463291
5.161545141,7.999472656,10.03096094,10.62189634,11.36530234,12.53370064,16.28083181,19.5059761,20.08102217,20.27822731
6.622778222999999,13.89521835,19.10456594,24.37674303,39.19046093,48.13765049,52.06749917,53.34970442,55.20421815,61.63202321
3.243365314,9.008979095,11.92589861,30.72218118,36.24365834,41.96223936,52.84149968,65.18768547,67.61234159,86.11462014
73.23105459,129.8924663,186.321019,247.4335936,286.0758071,315.1482324,350.5821946000001,395.4630704,447.3497385,469.7922095
42.69141219,54.43381820000001,65.56213674,74.42941667,80.79754375,83.05606233,84.03749041,84.89979863,125.9402366,147.0324159
5.825577904,9.365871466,13.565003699999998,25.28394229,35.36717352,41.7976651,49.40996201,57.93132142,68.5460625,94.08444369
4.629716076,53.86778549,78.89880166,107.8941005,135.9707662,138.63085269999996,139.1707094,140.3247593,141.484104,142.7783455
130.0465977,228.9719812,295.8206446000001,343.2716292,392.989925,472.9256136,548.6331257999999,591.9321173,620.2700398,649.9096184
31.19181191,126.9770037,169.95067659999995,180.3348667,200.079021,230.3600603,274.4431152,286.7222950000001,303.2471589,320.5128423
124.2612333,168.951183,202.344473,218.7415783,234.8586333,256.93267030000004,263.8946539,276.7155642,301.8462592,331.2067722
52.35227739,66.85703743,72.43296962,74.19857828,80.80405322,184.6029176,301.5283958,424.1385873,525.7490893999999,545.6077551
3.584896791,12.23897388,28.33269523,35.02831074,40.27148594,54.09574769,75.0915496,91.26398608,117.4252461,137.6364645
21.12302077,36.96856319,43.82372115,55.69641749,73.25299541,94.87141442,145.1662232,188.9957059,200.7065931,203.7321146
306.0593167,534.3203133000002,751.2620532999998,998.4665933,1125.745782,1193.896502,1228.665981,1250.343865,1286.111824,1353.161071
40.57571115,62.89393689,96.64849815,108.1857822,111.1652683,117.4865874,124.9829619,134.364027,147.9943816,151.8188758
61.33716475,103.1618016,129.2707481,181.2468358,204.7454296,236.6130798,279.33112180000006,321.2332724,339.3886740000001,410.5160175
0.989581034,2.46368131,3.4231043110000003,9.643523011,20.21749894,20.71740189,26.91644965,39.5679843,47.78489886,49.08146608
40.77007797,86.23152676,142.04154069999996,223.4505333,314.1969430000001,378.5099461,396.5769547,399.8228021,404.0175449,412.2427498
10.40103214,15.73200095,17.854517899999994,19.64019595,20.84137646,21.7286237,22.74885494,23.47256146,25.22988117,26.52386621
30.76394286,37.69743726,42.69503224,48.71479536,62.44621483,66.75357686,80.06815207,88.62361041,95.15276161,105.4837558
29.34194551,62.26426625,65.32511072,71.07789141,73.66325245,76.3970835,86.61372696,95.55133369,111.3798506,113.5624338
6.612099402,17.25298883,23.91197836,30.26990552,34.05514332,35.94690452,38.72364497,42.65779386,48.21926058,60.57238326
69.35358926,103.5852688,114.6672705,131.7193571,137.46933169999997,140.38692930000002,140.9243142,141.2490708,141.4627056,141.6538882
7.1804190320000005,24.95565426,45.78126194,69.00499452,80.76011526,82.44192348,92.90626297,100.2271922,109.7519604,114.8303547
22.13030443,35.84748629,43.60797316,44.45316321,47.65426584,53.71902434,59.62228198,81.01967941,123.7527347,151.64039540000005
6.615051532000001,16.90695856,39.00062561,46.81467181,58.11928871,74.30073131,95.64668049,133.18356070000002,145.6009291,170.21171280000004
60.13935643,106.1782473,154.0418247,203.0044796,263.8934693,342.090975,393.9134067,421.7349447,467.0376609,492.61363330000006
43.20418577,134.3603899,201.09650990000003,223.3687585,240.54969,257.1034901,274.535553,285.7843046,334.1224496000001,349.7769937
58.04280445,74.79007399,87.05267914,98.80154348,114.2096123,133.4214579,141.795403,151.27909730000005,156.0678629,161.1588584
21.73955965,30.51663657,65.35310635,97.46762573,135.8283145,143.5901281,150.11618719999996,160.35477980000005,179.25221159999995,179.50165790000003
20.85598763,32.23351338,37.73198489,46.81895464,50.76498743,62.66768861,68.41542601,80.45596164,107.3703674,189.7426411
128.24473500000002,152.35020409999996,256.45154469999994,256.49426459999995,256.49561800000004,256.49561800000004,256.5113437,256.588863,256.9800409,257.01997650000004
30.78388251,58.71705758,65.40594083,93.27282916,125.6867693,133.97439350000002,149.07130130000004,164.4573523,166.6144423,168.5145736
26.83949376,33.175704499999995,34.76060121,35.88805908,37.66886799,44.8561539,142.632178,168.2287992,175.2238938,175.84947549999995
108.4571717,134.9790843,149.51873799999996,155.1602619,158.1379125,158.5334451,174.9562788,226.5844321,295.5929178,385.44570110000006
79.680008,141.33954540000005,221.44667740000003,265.6543722,337.931731,352.5197464,358.33889689999995,362.1586486,368.4937564,370.9049592
2.671370414,10.85013641,17.31131787,36.4346673,58.73496687,66.84005363,79.98818249,106.1112679,126.7788313,135.91490090000002
26.85286461,34.41475739,42.94272573,54.53537993,67.70965411,70.76558792,74.69176329999998,80.12518958,109.8353881,128.9326705
8.647789829,34.62192394,38.68036315,39.39658321,49.01320656,65.31855614,67.35556308,68.66423347,91.04170956,108.3675671
7.986482717,21.76734662,34.40537016,59.64233196,84.02408945,100.5154516,115.4229301,122.6109259,126.9847495,133.5605182
4.29920473,7.83024345,15.29464302,18.24333401,23.21949042,26.76522231,35.41660074,42.64730553,47.20155121,55.19811298
112.6735797,263.0520891,293.9969017,308.123383,322.02736560000005,323.7089248000001,327.8514246000001,336.1635136000001,354.1341128,380.4491571
0.7560282009999999,4.769456156,29.63293676,31.91066648,32.54096535,34.17384524,50.86915572,88.48288226,97.97814878,100.9031093
14.2657204,14.48326644,15.63429913,17.39342369,18.14650437,19.02646449,19.26664455,19.5939679,19.74843074,19.96119699
11.01680278,18.32576654,22.80890156,29.23238849,37.42826429,44.69294792,62.07080544,81.53697581,86.18020572,97.64196952
1.195975897,1.44198237,4.237547558,10.41308705,17.18615177,28.34382424,29.9653408,34.38794161,37.78506955,44.25865153
13.52048237,16.810848899999996,19.33489438,21.50879314,22.9890266,24.9869174,28.5647014,35.17909487,56.68139688,84.24687779
31.20589908,39.38587186,48.95180228,53.54252497,62.43522891,71.81237554,82.78902483,95.5291726,116.7673618,134.5218638
75.879196,152.235266,253.441276,318.35646,385.66115,430.42662,465.987754,616.443414,687.8629540000002,738.7918400000002
16.61273631,30.3847668,43.24329244,48.27364072,48.64828431,49.38535246,50.10862068,58.73266593,107.161565,116.6060756
2.47474208,14.35812653,47.80268207,50.31444226,50.55176237,50.6760547,50.77039443,50.88258938,51.21140085,53.35399351
31.65152875,82.14581813,128.26764340000005,171.01025180000005,191.93238280000003,245.2634041,279.5084022,312.1671272,340.3581039,367.1528859
64.11829653,114.15194440000002,161.4146368,223.1157127,285.64419689999994,359.5760779,452.4289732,580.2926967,647.4149603,666.0097947
1.937766053,3.2341686339999995,4.6934086310000005,5.081394028,5.879856514,6.943650829,7.920263886,11.41323584,17.07629295,28.99173272
6.088581742000001,40.27394216,82.91965058,114.31176409999998,154.6185439,205.0004371,235.0828758,265.4774638,295.3978664,343.2464947
59.63554069,108.096626,109.7692685,110.7292849,136.3729669,144.20015039999996,149.923226,162.1934887,178.76005869999997,183.3957124
100.6973448,292.2435291000001,350.97835310000005,404.9806711,424.95592,437.9349768999999,449.8544612,469.5560254,490.1210273,514.3216899
3.78220399,6.408403198999999,6.63236004,10.19705635,22.92271647,36.41538046,50.96170682,63.44411061,67.37572448,80.31247553
0.011300292,0.106277229,0.285720926,4.354985197,11.85931847,12.4160395,12.60164869,13.18567155,17.2160264,32.67175289
16.26412506,20.9161228,28.60355412,43.96066644,47.87254875,53.85440903,62.89839719,79.20299316,92.00624566,98.23011236
11.94899897,17.08278075,25.72554094,47.24114631,65.34263395,79.10683524,89.33488268,112.3792828,127.3023366,133.0148439
14.01977203,21.40358709,24.27544481,29.68792767,40.204657,45.69998629999999,56.29580153,73.81394127,87.72927357,107.2708995
43.9735545,114.3759392,157.0528189,167.59342719999995,191.7239483,238.3758661,257.8436942,274.7492881,283.6617481,301.4870625
14.61515329,19.41956426,22.64368493,24.90523437,39.96022309,85.17594566,102.127886,118.3090733,125.97670929999998,133.5979998
1.229473308,3.348162041,5.4037990910000016,5.773317795,7.293254916,8.649079493,11.45824414,27.86450716,31.89369163,38.39287018
24.01850425,66.82989425,151.41385549999995,275.2397236,354.2383513000001,446.18529,531.766738,642.0284647999998,803.5895684999998,913.1793571
